,tgenes,indexarray
506,Glyma.02G181500::Gm02:32866903-32868903,1500
507,Glyma.02G181500::Gm02:32866903-32868903,1600
508,Glyma.02G181500::Gm02:32866903-32868903,1700
509,Glyma.02G181800::Gm02:32939344-32941344,0
510,Glyma.02G182600::Gm02:33167682-33169682,1100
511,Glyma.02G182600::Gm02:33167682-33169682,1200
512,Glyma.02G182600::Gm02:33167682-33169682,1300
513,Glyma.02G182600::Gm02:33167682-33169682,1400
514,Glyma.02G182600::Gm02:33167682-33169682,1500
515,Glyma.02G185300::Gm02:34570079-34572079,1300
516,Glyma.02G187200::Gm02:36357281-36359281,300
517,Glyma.02G187200::Gm02:36357281-36359281,400
518,Glyma.02G190900::Gm02:37825934-37827934,1500
519,Glyma.02G190900::Gm02:37825934-37827934,1600
520,Glyma.02G190900::Gm02:37825934-37827934,1700
521,Glyma.02G193200::Gm02:38357378-38359378,1300
522,Glyma.02G193200::Gm02:38357378-38359378,1500
523,Glyma.02G195300::Gm02:38707042-38709042,1600
524,Glyma.02G195400::Gm02:38712275-38714275,1000
525,Glyma.02G195900::Gm02:38851717-38853717,1600
526,Glyma.02G195900::Gm02:38851717-38853717,1700
527,Glyma.02G198000::Gm02:39637865-39639865,1600
528,Glyma.02G202500::Gm02:40583801-40585801,500
529,Glyma.02G202500::Gm02:40583801-40585801,1700
530,Glyma.02G203200::Gm02:40680594-40682594,0
531,Glyma.02G208200::Gm02:41147558-41149558,500
532,Glyma.02G208200::Gm02:41147558-41149558,1500
533,Glyma.02G208200::Gm02:41147558-41149558,1600
534,Glyma.02G209000::Gm02:41249732-41251732,1400
535,Glyma.02G209000::Gm02:41249732-41251732,1500
536,Glyma.02G209400::Gm02:41283541-41285541,1400
537,Glyma.02G211000::Gm02:41466578-41468578,400
538,Glyma.02G211000::Gm02:41466578-41468578,500
539,Glyma.02G211000::Gm02:41466578-41468578,600
540,Glyma.02G211300::Gm02:41486959-41488959,400
541,Glyma.02G211300::Gm02:41486959-41488959,500
542,Glyma.02G211300::Gm02:41486959-41488959,600
543,Glyma.02G212000::Gm02:41584539-41586539,200
544,Glyma.02G212000::Gm02:41584539-41586539,300
545,Glyma.02G212000::Gm02:41584539-41586539,400
546,Glyma.02G212000::Gm02:41584539-41586539,500
547,Glyma.02G214300::Gm02:41873543-41875543,1300
548,Glyma.02G214300::Gm02:41873543-41875543,1400
549,Glyma.02G214300::Gm02:41873543-41875543,1500
550,Glyma.02G215000::Gm02:41942750-41944750,1300
551,Glyma.02G215000::Gm02:41942750-41944750,1400
552,Glyma.02G220500::Gm02:42659184-42661184,1500
553,Glyma.02G224001::Gm02:42996230-42998230,700
554,Glyma.02G227000::Gm02:43228373-43230373,1200
555,Glyma.02G227000::Gm02:43228373-43230373,1300
556,Glyma.02G227000::Gm02:43228373-43230373,1500
557,Glyma.02G227000::Gm02:43228373-43230373,1600
558,Glyma.02G229400::Gm02:43514624-43516624,900
559,Glyma.02G229400::Gm02:43514624-43516624,1000
560,Glyma.02G232600::Gm02:43829159-43831159,1400
561,Glyma.02G235700::Gm02:44133675-44135675,1500
562,Glyma.02G236500::Gm02:44244634-44246634,1700
563,Glyma.02G238800::Gm02:44563786-44565786,1600
564,Glyma.02G239100::Gm02:44583142-44585142,1300
565,Glyma.02G241200::Gm02:44791120-44793120,1300
566,Glyma.02G241200::Gm02:44791120-44793120,1700
567,Glyma.02G242200::Gm02:44911440-44913440,0
568,Glyma.02G242200::Gm02:44911440-44913440,1100
569,Glyma.02G242200::Gm02:44911440-44913440,1200
570,Glyma.02G243300::Gm02:44965508-44967508,1200
571,Glyma.02G243300::Gm02:44965508-44967508,1300
572,Glyma.02G244300::Gm02:45062915-45064915,400
573,Glyma.02G245400::Gm02:45178198-45180198,500
574,Glyma.02G245400::Gm02:45178198-45180198,700
575,Glyma.02G245400::Gm02:45178198-45180198,800
576,Glyma.02G245400::Gm02:45178198-45180198,1500
577,Glyma.02G247600::Gm02:45355634-45357634,1600
578,Glyma.02G247900::Gm02:45373275-45375275,1500
579,Glyma.02G247900::Gm02:45373275-45375275,1600
580,Glyma.02G248500::Gm02:45416106-45418106,1700
581,Glyma.02G249600::Gm02:45541992-45543992,100
582,Glyma.02G249600::Gm02:45541992-45543992,600
583,Glyma.02G249600::Gm02:45541992-45543992,700
584,Glyma.02G251000::Gm02:45672033-45674033,1100
585,Glyma.02G251000::Gm02:45672033-45674033,1300
586,Glyma.02G251000::Gm02:45672033-45674033,1400
587,Glyma.02G251000::Gm02:45672033-45674033,1500
588,Glyma.02G251700::Gm02:45715111-45717111,0
589,Glyma.02G251700::Gm02:45715111-45717111,1000
590,Glyma.02G253200::Gm02:45885166-45887166,1500
591,Glyma.02G253200::Gm02:45885166-45887166,1600
592,Glyma.02G253200::Gm02:45885166-45887166,1700
593,Glyma.02G254000::Gm02:45924605-45926605,0
594,Glyma.02G254000::Gm02:45924605-45926605,100
595,Glyma.02G254000::Gm02:45924605-45926605,800
596,Glyma.02G254000::Gm02:45924605-45926605,1300
597,Glyma.02G258300::Gm02:46359636-46361636,1300
598,Glyma.02G258300::Gm02:46359636-46361636,1400
599,Glyma.02G258300::Gm02:46359636-46361636,1500
600,Glyma.02G260300::Gm02:46516914-46518914,300
601,Glyma.02G260300::Gm02:46516914-46518914,400
602,Glyma.02G260800::Gm02:46540364-46542364,300
603,Glyma.02G271400::Gm02:47345113-47347113,1400
604,Glyma.02G272400::Gm02:47442407-47444407,1200
605,Glyma.02G272400::Gm02:47442407-47444407,1300
606,Glyma.02G273300::Gm02:47506718-47508718,1700
607,Glyma.02G273500::Gm02:47515780-47517780,1700
608,Glyma.02G274000::Gm02:47536085-47538085,1000
609,Glyma.02G274000::Gm02:47536085-47538085,1100
610,Glyma.02G274000::Gm02:47536085-47538085,1200
611,Glyma.02G274000::Gm02:47536085-47538085,1300
612,Glyma.02G282500::Gm02:48285586-48287586,500
613,Glyma.02G282500::Gm02:48285586-48287586,900
614,Glyma.02G282500::Gm02:48285586-48287586,1100
615,Glyma.02G282500::Gm02:48285586-48287586,1400
616,Glyma.02G283300::Gm02:48335792-48337792,1100
617,Glyma.02G283300::Gm02:48335792-48337792,1200
618,Glyma.02G283900::Gm02:48373669-48375669,1600
619,Glyma.02G284667::Gm02:48432417-48434417,700
620,Glyma.02G284667::Gm02:48432417-48434417,800
621,Glyma.02G285100::Gm02:48453390-48455390,1400
622,Glyma.02G285100::Gm02:48453390-48455390,1500
623,Glyma.02G288600::Gm02:48686971-48688971,1200
624,Glyma.02G288600::Gm02:48686971-48688971,1300
625,Glyma.02G290000::Gm02:48789224-48791224,1600
626,Glyma.02G290000::Gm02:48789224-48791224,1700
627,Glyma.02G290300::Gm02:48825444-48827444,1400
628,Glyma.02G290800::Gm02:48855646-48857646,1200
629,Glyma.02G290800::Gm02:48855646-48857646,1300
630,Glyma.02G290800::Gm02:48855646-48857646,1400
631,Glyma.02G292100::Gm02:48946535-48948535,200
632,Glyma.02G293700::Gm02:49042117-49044117,900
633,Glyma.02G293700::Gm02:49042117-49044117,1000
634,Glyma.02G293700::Gm02:49042117-49044117,1100
635,Glyma.02G293700::Gm02:49042117-49044117,1200
636,Glyma.02G293700::Gm02:49042117-49044117,1300
637,Glyma.02G294500::Gm02:49095797-49097797,1200
638,Glyma.02G294500::Gm02:49095797-49097797,1300
639,Glyma.02G296900::Gm02:49286735-49288735,1200
640,Glyma.02G296900::Gm02:49286735-49288735,1300
641,Glyma.02G296900::Gm02:49286735-49288735,1400
642,Glyma.02G296900::Gm02:49286735-49288735,1500
643,Glyma.02G299400::Gm02:49457109-49459109,800
644,Glyma.02G299400::Gm02:49457109-49459109,900
645,Glyma.02G299400::Gm02:49457109-49459109,1400
646,Glyma.02G299800::Gm02:49480281-49482281,1400
647,Glyma.02G299800::Gm02:49480281-49482281,1500
648,Glyma.02G299800::Gm02:49480281-49482281,1600
649,Glyma.02G299800::Gm02:49480281-49482281,1700
650,Glyma.02G300400::Gm02:49501063-49503063,500
651,Glyma.02G303300::Gm02:49686837-49688837,300
652,Glyma.02G303300::Gm02:49686837-49688837,1200
653,Glyma.02G303300::Gm02:49686837-49688837,1300
654,Glyma.02G303300::Gm02:49686837-49688837,1400
655,Glyma.02G303300::Gm02:49686837-49688837,1500
656,Glyma.02G303500::Gm02:49697603-49699603,1600
657,Glyma.02G305200::Gm02:49829852-49831852,1300
658,Glyma.02G305200::Gm02:49829852-49831852,1600
659,Glyma.02G305200::Gm02:49829852-49831852,1700
660,Glyma.02G305400::Gm02:49845555-49847555,0
661,Glyma.02G305400::Gm02:49845555-49847555,100
662,Glyma.02G305400::Gm02:49845555-49847555,200
663,Glyma.02G305400::Gm02:49845555-49847555,300
664,Glyma.02G305400::Gm02:49845555-49847555,600
665,Glyma.02G307300::Gm02:49984876-49986876,1500
666,Glyma.02G307300::Gm02:49984876-49986876,1600
667,Glyma.02G309300::Gm02:50108603-50110603,1000
668,Glyma.02G309300::Gm02:50108603-50110603,1100
669,Glyma.02G309500::Gm02:50116789-50118789,1700
670,Glyma.02G311200::Gm02:50281165-50283165,1600
671,Glyma.02G311200::Gm02:50281165-50283165,1700
672,Glyma.03G001200::Gm03:146769-148769,1600
673,Glyma.03G002200::Gm03:215387-217387,1600
674,Glyma.03G002200::Gm03:215387-217387,1700
675,Glyma.03G003100::Gm03:287451-289451,300
676,Glyma.03G003100::Gm03:287451-289451,400
677,Glyma.03G003100::Gm03:287451-289451,1500
678,Glyma.03G003300::Gm03:299975-301975,200
679,Glyma.03G003300::Gm03:299975-301975,300
680,Glyma.03G005600::Gm03:503962-505962,1000
681,Glyma.03G005600::Gm03:503962-505962,1100
682,Glyma.03G006200::Gm03:577108-579108,100
683,Glyma.03G009000::Gm03:880850-882850,1100
684,Glyma.03G012600::Gm03:1265800-1267800,1500
685,Glyma.03G013400::Gm03:1346870-1348870,200
686,Glyma.03G013400::Gm03:1346870-1348870,300
687,Glyma.03G013400::Gm03:1346870-1348870,1000
688,Glyma.03G013400::Gm03:1346870-1348870,1100
689,Glyma.03G016500::Gm03:1592659-1594659,1300
690,Glyma.03G017200::Gm03:1722169-1724169,600
691,Glyma.03G017200::Gm03:1722169-1724169,700
692,Glyma.03G027400::Gm03:2973724-2975724,400
693,Glyma.03G027500::Gm03:2984055-2986055,1300
694,Glyma.03G027500::Gm03:2984055-2986055,1400
695,Glyma.03G029900::Gm03:3289485-3291485,1000
696,Glyma.03G035300::Gm03:4459472-4461472,300
697,Glyma.03G035300::Gm03:4459472-4461472,400
698,Glyma.03G036000::Gm03:4520818-4522818,600
699,Glyma.03G040300::Gm03:5127646-5129646,200
700,Glyma.03G040300::Gm03:5127646-5129646,300
701,Glyma.03G041300::Gm03:5302104-5304104,300
702,Glyma.03G042600::Gm03:5481617-5483617,1700
703,Glyma.03G044500::Gm03:5924858-5926858,1500
704,Glyma.03G044500::Gm03:5924858-5926858,1600
705,Glyma.03G044900::Gm03:5961640-5963640,1200
706,Glyma.03G052400::Gm03:6947679-6949679,1500
707,Glyma.03G056800::Gm03:7879336-7881336,1000
708,Glyma.03G058000::Gm03:8292714-8294714,1300
709,Glyma.03G058000::Gm03:8292714-8294714,1400
710,Glyma.03G060300::Gm03:8806858-8808858,600
711,Glyma.03G060300::Gm03:8806858-8808858,700
712,Glyma.03G063400::Gm03:10190627-10192627,800
713,Glyma.03G069300::Gm03:14194101-14196101,900
714,Glyma.03G069300::Gm03:14194101-14196101,1100
715,Glyma.03G069300::Gm03:14194101-14196101,1200
716,Glyma.03G073200::Gm03:17436219-17438219,1000
717,Glyma.03G073702::Gm03:17564202-17566202,1000
718,Glyma.03G073770::Gm03:18801702-18803702,1100
719,Glyma.03G073770::Gm03:18801702-18803702,1300
720,Glyma.03G073770::Gm03:18801702-18803702,1400
721,Glyma.03G073770::Gm03:18801702-18803702,1500
722,Glyma.03G074000::Gm03:19559628-19561628,800
723,Glyma.03G074000::Gm03:19559628-19561628,1000
724,Glyma.03G074000::Gm03:19559628-19561628,1100
725,Glyma.03G074000::Gm03:19559628-19561628,1200
726,Glyma.03G082100::Gm03:23862061-23864061,300
727,Glyma.03G082100::Gm03:23862061-23864061,1000
728,Glyma.03G083100::Gm03:24258161-24260161,400
729,Glyma.03G083100::Gm03:24258161-24260161,500
730,Glyma.03G083100::Gm03:24258161-24260161,600
731,Glyma.03G083100::Gm03:24258161-24260161,700
732,Glyma.03G083100::Gm03:24258161-24260161,800
733,Glyma.03G083200::Gm03:24356278-24358278,1700
734,Glyma.03G084600::Gm03:25395993-25397993,0
735,Glyma.03G084600::Gm03:25395993-25397993,100
736,Glyma.03G086200::Gm03:26724909-26726909,1400
737,Glyma.03G092700::Gm03:28596552-28598552,900
738,Glyma.03G092700::Gm03:28596552-28598552,1100
739,Glyma.03G092700::Gm03:28596552-28598552,1200
740,Glyma.03G092700::Gm03:28596552-28598552,1500
741,Glyma.03G092700::Gm03:28596552-28598552,1600
742,Glyma.03G098300::Gm03:29812627-29814627,1200
743,Glyma.03G098600::Gm03:29867764-29869764,1300
744,Glyma.03G099500::Gm03:29973316-29975316,1400
745,Glyma.03G101000::Gm03:30197371-30199371,500
746,Glyma.03G102700::Gm03:30702017-30704017,300
747,Glyma.03G102700::Gm03:30702017-30704017,900
748,Glyma.03G102700::Gm03:30702017-30704017,1300
749,Glyma.03G102700::Gm03:30702017-30704017,1400
750,Glyma.03G102700::Gm03:30702017-30704017,1500
751,Glyma.03G102700::Gm03:30702017-30704017,1600
752,Glyma.03G103400::Gm03:30945003-30947003,100
753,Glyma.03G107000::Gm03:31852094-31854094,200
754,Glyma.03G107900::Gm03:32034315-32036315,400
755,Glyma.03G107900::Gm03:32034315-32036315,700
756,Glyma.03G107900::Gm03:32034315-32036315,800
757,Glyma.03G107900::Gm03:32034315-32036315,1100
758,Glyma.03G107900::Gm03:32034315-32036315,1200
759,Glyma.03G107900::Gm03:32034315-32036315,1300
760,Glyma.03G107900::Gm03:32034315-32036315,1400
761,Glyma.03G108000::Gm03:32035864-32037864,500
762,Glyma.03G108000::Gm03:32035864-32037864,600
763,Glyma.03G108200::Gm03:32061315-32063315,1000
764,Glyma.03G109900::Gm03:32557805-32559805,1300
765,Glyma.03G109900::Gm03:32557805-32559805,1400
766,Glyma.03G110100::Gm03:32573119-32575119,900
767,Glyma.03G110100::Gm03:32573119-32575119,1100
768,Glyma.03G110100::Gm03:32573119-32575119,1200
769,Glyma.03G112700::Gm03:33128199-33130199,1200
770,Glyma.03G114100::Gm03:33315439-33317439,400
771,Glyma.03G114100::Gm03:33315439-33317439,500
772,Glyma.03G114600::Gm03:33384629-33386629,800
773,Glyma.03G122000::Gm03:34666792-34668792,1600
774,Glyma.03G122000::Gm03:34666792-34668792,1700
775,Glyma.03G122500::Gm03:34744465-34746465,1500
776,Glyma.03G125300::Gm03:35088616-35090616,0
777,Glyma.03G125300::Gm03:35088616-35090616,1400
778,Glyma.03G126000::Gm03:35177590-35179590,100
779,Glyma.03G126000::Gm03:35177590-35179590,200
780,Glyma.03G126000::Gm03:35177590-35179590,300
781,Glyma.03G126000::Gm03:35177590-35179590,800
782,Glyma.03G126200::Gm03:35220406-35222406,1400
783,Glyma.03G126200::Gm03:35220406-35222406,1500
784,Glyma.03G127600::Gm03:35367248-35369248,1600
785,Glyma.03G128300::Gm03:35461943-35463943,0
786,Glyma.03G130300::Gm03:35703465-35705465,900
787,Glyma.03G130800::Gm03:35779231-35781231,900
788,Glyma.03G130800::Gm03:35779231-35781231,1000
789,Glyma.03G130800::Gm03:35779231-35781231,1100
790,Glyma.03G130800::Gm03:35779231-35781231,1200
791,Glyma.03G130800::Gm03:35779231-35781231,1300
792,Glyma.03G133200::Gm03:35993461-35995461,1700
793,Glyma.03G134100::Gm03:36117059-36119059,1000
794,Glyma.03G134100::Gm03:36117059-36119059,1100
795,Glyma.03G134100::Gm03:36117059-36119059,1200
796,Glyma.03G134100::Gm03:36117059-36119059,1300
797,Glyma.03G134100::Gm03:36117059-36119059,1700
798,Glyma.03G134800::Gm03:36203485-36205485,800
799,Glyma.03G134800::Gm03:36203485-36205485,900
800,Glyma.03G134800::Gm03:36203485-36205485,1000
801,Glyma.03G134800::Gm03:36203485-36205485,1100
802,Glyma.03G134800::Gm03:36203485-36205485,1200
803,Glyma.03G136500::Gm03:36431981-36433981,300
804,Glyma.03G136500::Gm03:36431981-36433981,1300
805,Glyma.03G136500::Gm03:36431981-36433981,1400
806,Glyma.03G137000::Gm03:36475761-36477761,900
807,Glyma.03G137000::Gm03:36475761-36477761,1200
808,Glyma.03G138200::Gm03:36656336-36658336,1200
809,Glyma.03G138200::Gm03:36656336-36658336,1300
810,Glyma.03G138200::Gm03:36656336-36658336,1400
811,Glyma.03G138200::Gm03:36656336-36658336,1500
812,Glyma.03G140700::Gm03:36854723-36856723,0
813,Glyma.03G140700::Gm03:36854723-36856723,700
814,Glyma.03G141600::Gm03:36941426-36943426,1700
815,Glyma.03G142100::Gm03:36981725-36983725,1100
816,Glyma.03G142400::Gm03:36994557-36996557,1400
817,Glyma.03G142500::Gm03:37019468-37021468,900
818,Glyma.03G142500::Gm03:37019468-37021468,1000
819,Glyma.03G143000::Gm03:37058604-37060604,1300
820,Glyma.03G143100::Gm03:37067800-37069800,1000
821,Glyma.03G143100::Gm03:37067800-37069800,1300
822,Glyma.03G143100::Gm03:37067800-37069800,1400
823,Glyma.03G143700::Gm03:37128819-37130819,1600
824,Glyma.03G143700::Gm03:37128819-37130819,1700
825,Glyma.03G146100::Gm03:37330757-37332757,0
826,Glyma.03G146100::Gm03:37330757-37332757,100
827,Glyma.03G146100::Gm03:37330757-37332757,400
828,Glyma.03G146100::Gm03:37330757-37332757,500
829,Glyma.03G147900::Gm03:37536155-37538155,1100
830,Glyma.03G150600::Gm03:37747035-37749035,1400
831,Glyma.03G157700::Gm03:38488824-38490824,500
832,Glyma.03G160400::Gm03:38717232-38719232,1100
833,Glyma.03G160400::Gm03:38717232-38719232,1200
834,Glyma.03G161600::Gm03:38847548-38849548,1200
835,Glyma.03G161600::Gm03:38847548-38849548,1300
836,Glyma.03G162600::Gm03:38915975-38917975,200
837,Glyma.03G162600::Gm03:38915975-38917975,300
838,Glyma.03G162600::Gm03:38915975-38917975,400
839,Glyma.03G162600::Gm03:38915975-38917975,500
840,Glyma.03G162800::Gm03:38946729-38948729,900
841,Glyma.03G162800::Gm03:38946729-38948729,1000
842,Glyma.03G162800::Gm03:38946729-38948729,1700
843,Glyma.03G165800::Gm03:39224546-39226546,400
844,Glyma.03G165800::Gm03:39224546-39226546,500
845,Glyma.03G168700::Gm03:39477224-39479224,1700
846,Glyma.03G171600::Gm03:39784349-39786349,900
847,Glyma.03G172300::Gm03:39832876-39834876,1500
848,Glyma.03G173200::Gm03:39912453-39914453,1200
849,Glyma.03G173200::Gm03:39912453-39914453,1300
850,Glyma.03G173300::Gm03:39914578-39916578,1400
851,Glyma.03G173300::Gm03:39914578-39916578,1600
852,Glyma.03G173300::Gm03:39914578-39916578,1700
853,Glyma.03G175100::Gm03:40033593-40035593,1700
854,Glyma.03G176800::Gm03:40137524-40139524,100
855,Glyma.03G176800::Gm03:40137524-40139524,200
856,Glyma.03G176800::Gm03:40137524-40139524,500
857,Glyma.03G177600::Gm03:40209692-40211692,1300
858,Glyma.03G178100::Gm03:40241350-40243350,1600
859,Glyma.03G181800::Gm03:40540385-40542385,1300
860,Glyma.03G183400::Gm03:40694222-40696222,900
861,Glyma.03G186200::Gm03:40957981-40959981,1200
862,Glyma.03G186200::Gm03:40957981-40959981,1300
863,Glyma.03G187500::Gm03:41040476-41042476,100
864,Glyma.03G187500::Gm03:41040476-41042476,200
865,Glyma.03G187500::Gm03:41040476-41042476,1300
866,Glyma.03G187700::Gm03:41048888-41050888,1000
867,Glyma.03G187700::Gm03:41048888-41050888,1100
868,Glyma.03G187700::Gm03:41048888-41050888,1400
869,Glyma.03G187700::Gm03:41048888-41050888,1500
870,Glyma.03G189600::Gm03:41212443-41214443,400
871,Glyma.03G191300::Gm03:41377758-41379758,400
872,Glyma.03G191300::Gm03:41377758-41379758,900
873,Glyma.03G191300::Gm03:41377758-41379758,1000
874,Glyma.03G191300::Gm03:41377758-41379758,1100
875,Glyma.03G191300::Gm03:41377758-41379758,1200
876,Glyma.03G192900::Gm03:41543318-41545318,1300
877,Glyma.03G194000::Gm03:41641260-41643260,0
878,Glyma.03G194000::Gm03:41641260-41643260,100
879,Glyma.03G195300::Gm03:41725017-41727017,1500
880,Glyma.03G195300::Gm03:41725017-41727017,1600
881,Glyma.03G196500::Gm03:41781684-41783684,1500
882,Glyma.03G196500::Gm03:41781684-41783684,1600
883,Glyma.03G196900::Gm03:41807784-41809784,1600
884,Glyma.03G197000::Gm03:41816115-41818115,800
885,Glyma.03G201000::Gm03:42136208-42138208,1700
886,Glyma.03G201100::Gm03:42139419-42141419,0
887,Glyma.03G201100::Gm03:42139419-42141419,100
888,Glyma.03G201100::Gm03:42139419-42141419,1700
889,Glyma.03G201500::Gm03:42153435-42155435,1000
890,Glyma.03G202400::Gm03:42250407-42252407,1700
891,Glyma.03G202600::Gm03:42264569-42266569,700
892,Glyma.03G202600::Gm03:42264569-42266569,1500
893,Glyma.03G206400::Gm03:42566405-42568405,900
894,Glyma.03G206400::Gm03:42566405-42568405,1000
895,Glyma.03G213600::Gm03:43036570-43038570,1700
896,Glyma.03G214300::Gm03:43076651-43078651,400
897,Glyma.03G216400::Gm03:43216984-43218984,1300
898,Glyma.03G216400::Gm03:43216984-43218984,1400
899,Glyma.03G216400::Gm03:43216984-43218984,1500
900,Glyma.03G216400::Gm03:43216984-43218984,1700
901,Glyma.03G217100::Gm03:43271049-43273049,1600
902,Glyma.03G218600::Gm03:43374961-43376961,800
903,Glyma.03G218600::Gm03:43374961-43376961,900
904,Glyma.03G218600::Gm03:43374961-43376961,1000
905,Glyma.03G218600::Gm03:43374961-43376961,1200
906,Glyma.03G218600::Gm03:43374961-43376961,1300
907,Glyma.03G224700::Gm03:43869323-43871323,1700
908,Glyma.03G228900::Gm03:44266036-44268036,1200
909,Glyma.03G228900::Gm03:44266036-44268036,1300
910,Glyma.03G230000::Gm03:44360105-44362105,100
911,Glyma.03G230000::Gm03:44360105-44362105,200
912,Glyma.03G230000::Gm03:44360105-44362105,300
913,Glyma.03G230000::Gm03:44360105-44362105,400
914,Glyma.03G230000::Gm03:44360105-44362105,500
915,Glyma.03G230000::Gm03:44360105-44362105,600
916,Glyma.03G230300::Gm03:44371688-44373688,300
917,Glyma.03G230300::Gm03:44371688-44373688,700
918,Glyma.03G230300::Gm03:44371688-44373688,1300
919,Glyma.03G231700::Gm03:44471530-44473530,1200
920,Glyma.03G232200::Gm03:44505360-44507360,0
921,Glyma.03G232600::Gm03:44530899-44532899,600
922,Glyma.03G234800::Gm03:44682270-44684270,900
923,Glyma.03G234900::Gm03:44688861-44690861,1600
924,Glyma.03G236300::Gm03:44784071-44786071,1600
925,Glyma.03G236300::Gm03:44784071-44786071,1700
926,Glyma.03G239900::Gm03:45022362-45024362,0
927,Glyma.03G239900::Gm03:45022362-45024362,100
928,Glyma.03G239900::Gm03:45022362-45024362,700
929,Glyma.03G239900::Gm03:45022362-45024362,1300
930,Glyma.03G246700::Gm03:45528672-45530672,900
931,Glyma.03G247500::Gm03:45599908-45601908,1000
932,Glyma.03G247500::Gm03:45599908-45601908,1100
933,Glyma.03G248600::Gm03:45659980-45661980,1400
934,Glyma.03G248900::Gm03:45683822-45685822,1000
935,Glyma.03G250600::Gm03:45804373-45806373,0
936,Glyma.03G250600::Gm03:45804373-45806373,100
937,Glyma.03G250600::Gm03:45804373-45806373,200
938,Glyma.03G255000::Gm03:46185791-46187791,1500
939,Glyma.03G256200::Gm03:46270462-46272462,1100
940,Glyma.03G256200::Gm03:46270462-46272462,1200
